vehicle,euroclass,poltype,proportion,year,area
Motorcycle - 4-stroke - 50-150cc,3,PM,0.07125147679594089,2029,Northern Ireland
Motorcycle - 4-stroke - 50-150cc,4,NOx,0.13470605488269619,2029,Northern Ireland
Motorcycle - 4-stroke - 50-150cc,4,PM,0.13470605488269619,2029,Northern Ireland
Motorcycle - 4-stroke - 50-150cc,5,NOx,0.7940424683213628,2029,Northern Ireland
Motorcycle - 4-stroke - 50-150cc,5,PM,0.7940424683213628,2029,Northern Ireland
Motorcycle - 4-stroke - 50-150cc,6,NOx,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 50-150cc,6,PM,0.0,2029,Northern Ireland
Full Hybrid Petrol LGV,0,NOx,0.0,2029,Northern Ireland
Full Hybrid Petrol LGV,0,PM,0.0,2029,Northern Ireland
Full Hybrid Petrol LGV,1,NOx,0.0,2029,Northern Ireland
Full Hybrid Petrol LGV,1,PM,0.0,2029,Northern Ireland
Full Hybrid Petrol LGV,2,NOx,0.0,2029,Northern Ireland
Full Hybrid Petrol LGV,2,PM,0.0,2029,Northern Ireland
Full Hybrid Petrol LGV,3,NOx,0.0,2029,Northern Ireland
Full Hybrid Petrol LGV,3,PM,0.0,2029,Northern Ireland
Full Hybrid Petrol LGV,4,NOx,0.0005281070177843262,2029,Northern Ireland
Full Hybrid Petrol LGV,4,PM,0.0005281070177843262,2029,Northern Ireland
Full Hybrid Petrol LGV,5,NOx,0.005485305938552799,2029,Northern Ireland
Full Hybrid Petrol LGV,5,PM,0.005485305938552799,2029,Northern Ireland
Full Hybrid Petrol LGV,6,NOx,0.9939865870436628,2029,Northern Ireland
Full Hybrid Petrol LGV,6,PM,0.9939865870436628,2029,Northern Ireland
Diesel Car,0,NOx,0.0,2029,Northern Ireland
Diesel Car,0,PM,0.0,2029,Northern Ireland
Diesel Car,1,NOx,0.0,2029,Northern Ireland
Diesel Car,1,PM,0.0,2029,Northern Ireland
Diesel Car,2,NOx,0.0,2029,Northern Ireland
Diesel Car,2,PM,0.0,2029,Northern Ireland
Diesel Car,3,NOx,0.0,2029,Northern Ireland
Diesel Car,3,PM,0.0,2029,Northern Ireland
Diesel Car,4,NOx,0.0011648878344734232,2029,Northern Ireland
Diesel Car,4,PM,0.0011648878344734234,2029,Northern Ireland
Diesel Car,5,NOx,0.026804214489944158,2029,Northern Ireland
Diesel Car,5,PM,0.026804214489944158,2029,Northern Ireland
Diesel Car,6,NOx,0.9720308976755824,2029,Northern Ireland
Diesel Car,6,PM,0.9720308976755824,2029,Northern Ireland
E85 Bioethanol Car,0,NOx,0.0,2029,Northern Ireland
E85 Bioethanol Car,0,PM,0.0,2029,Northern Ireland
E85 Bioethanol Car,1,NOx,0.0,2029,Northern Ireland
E85 Bioethanol Car,1,PM,0.0,2029,Northern Ireland
E85 Bioethanol Car,2,NOx,0.0,2029,Northern Ireland
E85 Bioethanol Car,2,PM,0.0,2029,Northern Ireland
E85 Bioethanol Car,3,NOx,0.0,2029,Northern Ireland
E85 Bioethanol Car,3,PM,0.0,2029,Northern Ireland
E85 Bioethanol Car,4,NOx,0.0011894940062291048,2029,Northern Ireland
E85 Bioethanol Car,4,PM,0.0011894940062291048,2029,Northern Ireland
E85 Bioethanol Car,5,NOx,0.020491852347863677,2029,Northern Ireland
E85 Bioethanol Car,5,PM,0.020491852347863677,2029,Northern Ireland
E85 Bioethanol Car,6,NOx,0.9783186536459073,2029,Northern Ireland
E85 Bioethanol Car,6,PM,0.9783186536459073,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,0,NOx,0.0,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,0,PM,0.0,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,1,NOx,0.0,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,1,PM,0.0,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,2,NOx,0.0,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,2,PM,0.0,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,3,NOx,0.0,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,3,PM,0.0,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,4,NOx,0.0,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,4,PM,0.0,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,5,NOx,0.005497942577461796,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,5,PM,0.005488204297757478,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,6,NOx,0.9945020574225382,2029,Northern Ireland
Plug-In Hybrid Petrol LGV,6,PM,0.9945117957022426,2029,Northern Ireland
Biodiesel Coaches,0,NOx,0.0,2029,Northern Ireland
Biodiesel Coaches,0,PM,0.0,2029,Northern Ireland
Biodiesel Coaches,1,NOx,0.0,2029,Northern Ireland
Biodiesel Coaches,1,PM,0.0,2029,Northern Ireland
Biodiesel Coaches,2,NOx,0.0,2029,Northern Ireland
Biodiesel Coaches,2,PM,0.0,2029,Northern Ireland
Biodiesel Coaches,3,NOx,0.0,2029,Northern Ireland
Biodiesel Coaches,3,PM,0.0,2029,Northern Ireland
Biodiesel Coaches,4,NOx,0.0,2029,Northern Ireland
Biodiesel Coaches,4,PM,0.0,2029,Northern Ireland
Biodiesel Coaches,5,NOx,0.024986321921817406,2029,Northern Ireland
Biodiesel Coaches,5,PM,0.024986321921817406,2029,Northern Ireland
Biodiesel Coaches,6,NOx,0.9750136780781826,2029,Northern Ireland
Biodiesel Coaches,6,PM,0.9750136780781826,2029,Northern Ireland
Buses,0,NOx,0.0,2029,Northern Ireland
Buses,0,PM,0.0,2029,Northern Ireland
Buses,1,NOx,0.0,2029,Northern Ireland
Buses,1,PM,0.0,2029,Northern Ireland
Buses,2,NOx,0.0,2029,Northern Ireland
Buses,2,PM,0.0,2029,Northern Ireland
Buses,3,NOx,0.0,2029,Northern Ireland
Buses,3,PM,0.0,2029,Northern Ireland
Buses,4,NOx,0.0,2029,Northern Ireland
Buses,4,PM,0.0,2029,Northern Ireland
Buses,5,NOx,0.024986321921817402,2029,Northern Ireland
Buses,5,PM,0.024986321921817402,2029,Northern Ireland
Buses,6,NOx,0.9750136780781825,2029,Northern Ireland
Buses,6,PM,0.9750136780781825,2029,Northern Ireland
Plugin Hybrid Petrol Car,0,NOx,0.0,2029,Northern Ireland
Plugin Hybrid Petrol Car,0,PM,0.0,2029,Northern Ireland
Plugin Hybrid Petrol Car,1,NOx,0.0,2029,Northern Ireland
Plugin Hybrid Petrol Car,1,PM,0.0,2029,Northern Ireland
Plugin Hybrid Petrol Car,2,NOx,0.0,2029,Northern Ireland
Plugin Hybrid Petrol Car,2,PM,0.0,2029,Northern Ireland
Plugin Hybrid Petrol Car,3,NOx,0.0,2029,Northern Ireland
Plugin Hybrid Petrol Car,3,PM,0.0,2029,Northern Ireland
Plugin Hybrid Petrol Car,4,NOx,0.0,2029,Northern Ireland
Plugin Hybrid Petrol Car,4,PM,0.0,2029,Northern Ireland
Plugin Hybrid Petrol Car,5,NOx,0.0008349486409141601,2029,Northern Ireland
Plugin Hybrid Petrol Car,5,PM,0.0008349486409141601,2029,Northern Ireland
Plugin Hybrid Petrol Car,6,NOx,0.9991650513590858,2029,Northern Ireland
Plugin Hybrid Petrol Car,6,PM,0.9991650513590858,2029,Northern Ireland
Petrol LGV,0,NOx,0.0,2029,Northern Ireland
Petrol LGV,0,PM,0.0,2029,Northern Ireland
Petrol LGV,1,NOx,0.0,2029,Northern Ireland
Petrol LGV,1,PM,0.0,2029,Northern Ireland
Petrol LGV,2,NOx,0.0,2029,Northern Ireland
Petrol LGV,2,PM,0.0,2029,Northern Ireland
Petrol LGV,3,NOx,0.0,2029,Northern Ireland
Petrol LGV,3,PM,0.0,2029,Northern Ireland
Petrol LGV,4,NOx,0.0005290435960857573,2029,Northern Ireland
Petrol LGV,4,PM,0.0005290435960857573,2029,Northern Ireland
Petrol LGV,5,NOx,0.005495033926149543,2029,Northern Ireland
Petrol LGV,5,PM,0.005495033926149543,2029,Northern Ireland
Petrol LGV,6,NOx,0.9939759224777649,2029,Northern Ireland
Petrol LGV,6,PM,0.9939759224777649,2029,Northern Ireland
E85 Bioethanol LGV,0,NOx,0.0,2029,Northern Ireland
E85 Bioethanol LGV,0,PM,0.0,2029,Northern Ireland
E85 Bioethanol LGV,1,NOx,0.0,2029,Northern Ireland
E85 Bioethanol LGV,1,PM,0.0,2029,Northern Ireland
E85 Bioethanol LGV,2,NOx,0.0,2029,Northern Ireland
E85 Bioethanol LGV,2,PM,0.0,2029,Northern Ireland
E85 Bioethanol LGV,3,NOx,0.0,2029,Northern Ireland
E85 Bioethanol LGV,3,PM,0.0,2029,Northern Ireland
E85 Bioethanol LGV,4,NOx,0.0005290435960857573,2029,Northern Ireland
E85 Bioethanol LGV,4,PM,0.0005290435960857573,2029,Northern Ireland
E85 Bioethanol LGV,5,NOx,0.005495033926149543,2029,Northern Ireland
E85 Bioethanol LGV,5,PM,0.005495033926149543,2029,Northern Ireland
E85 Bioethanol LGV,6,NOx,0.9939759224777649,2029,Northern Ireland
E85 Bioethanol LGV,6,PM,0.9939759224777649,2029,Northern Ireland
Artic HGV,0,NOx,0.0,2029,Northern Ireland
Artic HGV,0,PM,0.0,2029,Northern Ireland
Artic HGV,1,NOx,0.0,2029,Northern Ireland
Artic HGV,1,PM,0.0,2029,Northern Ireland
Artic HGV,2,NOx,0.0,2029,Northern Ireland
Artic HGV,2,PM,0.0,2029,Northern Ireland
Artic HGV,3,NOx,0.0,2029,Northern Ireland
Artic HGV,3,PM,0.0,2029,Northern Ireland
Artic HGV,4,NOx,0.0,2029,Northern Ireland
Artic HGV,4,PM,0.0,2029,Northern Ireland
Artic HGV,5,NOx,0.0012018150914649992,2029,Northern Ireland
Artic HGV,5,PM,0.0012018150914649992,2029,Northern Ireland
Artic HGV,6,NOx,0.9987981849085349,2029,Northern Ireland
Artic HGV,6,PM,0.9987981849085349,2029,Northern Ireland
Coaches,0,NOx,0.0,2029,Northern Ireland
Coaches,0,PM,0.0,2029,Northern Ireland
Coaches,1,NOx,0.0,2029,Northern Ireland
Coaches,1,PM,0.0,2029,Northern Ireland
Coaches,2,NOx,0.0,2029,Northern Ireland
Coaches,2,PM,0.0,2029,Northern Ireland
Coaches,3,NOx,0.0,2029,Northern Ireland
Coaches,3,PM,0.0,2029,Northern Ireland
Coaches,4,NOx,0.0,2029,Northern Ireland
Coaches,4,PM,0.0,2029,Northern Ireland
Coaches,5,NOx,0.024986321921817402,2029,Northern Ireland
Coaches,5,PM,0.024986321921817402,2029,Northern Ireland
Coaches,6,NOx,0.9750136780781825,2029,Northern Ireland
Coaches,6,PM,0.9750136780781825,2029,Northern Ireland
Hybrid Buses - Articulated,0,NOx,0.0,2029,Northern Ireland
Hybrid Buses - Articulated,0,PM,0.0,2029,Northern Ireland
Hybrid Buses - Articulated,1,NOx,0.0,2029,Northern Ireland
Hybrid Buses - Articulated,1,PM,0.0,2029,Northern Ireland
Hybrid Buses - Articulated,2,NOx,0.0,2029,Northern Ireland
Hybrid Buses - Articulated,2,PM,0.0,2029,Northern Ireland
Hybrid Buses - Articulated,3,NOx,0.0,2029,Northern Ireland
Hybrid Buses - Articulated,3,PM,0.0,2029,Northern Ireland
Hybrid Buses - Articulated,4,NOx,0.0,2029,Northern Ireland
Hybrid Buses - Articulated,4,PM,0.0,2029,Northern Ireland
Hybrid Buses - Articulated,5,NOx,0.7572107941552164,2029,Northern Ireland
Hybrid Buses - Articulated,5,PM,0.7572107941552164,2029,Northern Ireland
Hybrid Buses - Articulated,6,NOx,0.24278920584478364,2029,Northern Ireland
Hybrid Buses - Articulated,6,PM,0.24278920584478364,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,0,NOx,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,0,PM,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,1,NOx,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,1,PM,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,2,NOx,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,2,PM,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,3,NOx,0.13354804684208127,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,3,PM,0.13354804684208127,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,4,NOx,0.1580263651428919,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,4,PM,0.1580263651428919,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,5,NOx,0.7084255880150268,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,5,PM,0.7084255880150268,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,6,NOx,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,6,PM,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,0,NOx,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,0,PM,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,1,NOx,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,1,PM,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,2,NOx,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,2,PM,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,3,NOx,0.08915001157443161,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,3,PM,0.08915001157443161,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,4,NOx,0.14661186357504438,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,4,PM,0.14661186357504438,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,5,NOx,0.764238124850524,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,5,PM,0.764238124850524,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,6,NOx,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,6,PM,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,0,NOx,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,0,PM,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,1,NOx,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,1,PM,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,2,NOx,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,2,PM,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,3,NOx,0.1412132690302724,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,3,PM,0.1412132690302724,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,4,NOx,0.18658590795200633,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,4,PM,0.18658590795200633,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,5,NOx,0.6722008230177212,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,5,PM,0.6722008230177212,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,6,NOx,0.0,2029,Northern Ireland
Motorcycle - 4-stroke - >750-cc,6,PM,0.0,2029,Northern Ireland
Rigid HGV,0,NOx,0.0,2029,Northern Ireland
Rigid HGV,0,PM,0.0,2029,Northern Ireland
Rigid HGV,1,NOx,0.0,2029,Northern Ireland
Rigid HGV,1,PM,0.0,2029,Northern Ireland
Rigid HGV,2,NOx,0.0,2029,Northern Ireland
Rigid HGV,2,PM,0.0,2029,Northern Ireland
Rigid HGV,3,NOx,0.0,2029,Northern Ireland
Rigid HGV,3,PM,0.0,2029,Northern Ireland
Rigid HGV,4,NOx,0.0,2029,Northern Ireland
Rigid HGV,4,PM,0.0,2029,Northern Ireland
Rigid HGV,5,NOx,0.008049619244140679,2029,Northern Ireland
Rigid HGV,5,PM,0.008049619244140679,2029,Northern Ireland
Rigid HGV,6,NOx,0.9919503807558593,2029,Northern Ireland
Rigid HGV,6,PM,0.9919503807558593,2029,Northern Ireland
Full Diesel Hybrid Car,0,NOx,0.0,2029,Northern Ireland
Full Diesel Hybrid Car,0,PM,0.0,2029,Northern Ireland
Full Diesel Hybrid Car,1,NOx,0.0,2029,Northern Ireland
Full Diesel Hybrid Car,1,PM,0.0,2029,Northern Ireland
Full Diesel Hybrid Car,2,NOx,0.0,2029,Northern Ireland
Full Diesel Hybrid Car,2,PM,0.0,2029,Northern Ireland
Full Diesel Hybrid Car,3,NOx,0.0,2029,Northern Ireland
Full Diesel Hybrid Car,3,PM,0.0,2029,Northern Ireland
Full Diesel Hybrid Car,4,NOx,0.0,2029,Northern Ireland
Full Diesel Hybrid Car,4,PM,0.0,2029,Northern Ireland
Full Diesel Hybrid Car,5,NOx,0.000805599618510925,2029,Northern Ireland
Full Diesel Hybrid Car,5,PM,0.0008055996185109249,2029,Northern Ireland
Full Diesel Hybrid Car,6,NOx,0.9991944003814891,2029,Northern Ireland
Full Diesel Hybrid Car,6,PM,0.9991944003814891,2029,Northern Ireland
Diesel LGV,0,NOx,0.0,2029,Northern Ireland
Diesel LGV,0,PM,0.0,2029,Northern Ireland
Diesel LGV,1,NOx,0.0,2029,Northern Ireland
Diesel LGV,1,PM,0.0,2029,Northern Ireland
Diesel LGV,2,NOx,0.0,2029,Northern Ireland
Diesel LGV,2,PM,0.0,2029,Northern Ireland
Diesel LGV,3,NOx,0.0,2029,Northern Ireland
Diesel LGV,3,PM,0.0,2029,Northern Ireland
Diesel LGV,4,NOx,0.0023333898860304833,2029,Northern Ireland
Diesel LGV,4,PM,0.0023333898860304833,2029,Northern Ireland
Diesel LGV,5,NOx,0.025508817640863445,2029,Northern Ireland
Diesel LGV,5,PM,0.025508817640863445,2029,Northern Ireland
Diesel LGV,6,NOx,0.9721577924731057,2029,Northern Ireland
Diesel LGV,6,PM,0.9721577924731059,2029,Northern Ireland
Petrol Car,0,NOx,0.0,2029,Northern Ireland
Petrol Car,0,PM,0.0,2029,Northern Ireland
Petrol Car,1,NOx,0.0,2029,Northern Ireland
Petrol Car,1,PM,0.0,2029,Northern Ireland
Petrol Car,2,NOx,0.0,2029,Northern Ireland
Petrol Car,2,PM,0.0,2029,Northern Ireland
Petrol Car,3,NOx,0.0,2029,Northern Ireland
Petrol Car,3,PM,0.0,2029,Northern Ireland
Petrol Car,4,NOx,0.0011894940062291048,2029,Northern Ireland
Petrol Car,4,PM,0.0011894940062291048,2029,Northern Ireland
Petrol Car,5,NOx,0.020491852347863677,2029,Northern Ireland
Petrol Car,5,PM,0.020491852347863677,2029,Northern Ireland
Petrol Car,6,NOx,0.9783186536459073,2029,Northern Ireland
Petrol Car,6,PM,0.9783186536459073,2029,Northern Ireland
Full Hybrid Petrol Car,0,NOx,0.0,2029,Northern Ireland
Full Hybrid Petrol Car,0,PM,0.0,2029,Northern Ireland
Full Hybrid Petrol Car,1,NOx,0.0,2029,Northern Ireland
Full Hybrid Petrol Car,1,PM,0.0,2029,Northern Ireland
Full Hybrid Petrol Car,2,NOx,0.0,2029,Northern Ireland
Full Hybrid Petrol Car,2,PM,0.0,2029,Northern Ireland
Full Hybrid Petrol Car,3,NOx,0.0,2029,Northern Ireland
Full Hybrid Petrol Car,3,PM,0.0,2029,Northern Ireland
Full Hybrid Petrol Car,4,NOx,0.00018221791088336917,2029,Northern Ireland
Full Hybrid Petrol Car,4,PM,0.00018221791088336917,2029,Northern Ireland
Full Hybrid Petrol Car,5,NOx,0.005327814556308983,2029,Northern Ireland
Full Hybrid Petrol Car,5,PM,0.005327814556308983,2029,Northern Ireland
Full Hybrid Petrol Car,6,NOx,0.9944899675328076,2029,Northern Ireland
Full Hybrid Petrol Car,6,PM,0.9944899675328076,2029,Northern Ireland
Hybrid Buses - Double Decker,0,NOx,0.0,2030,Northern Ireland
Hybrid Buses - Double Decker,0,PM,0.0,2030,Northern Ireland
Hybrid Buses - Double Decker,1,NOx,0.0,2030,Northern Ireland
Hybrid Buses - Double Decker,1,PM,0.0,2030,Northern Ireland
Hybrid Buses - Double Decker,2,NOx,0.0,2030,Northern Ireland
Hybrid Buses - Double Decker,2,PM,0.0,2030,Northern Ireland
Hybrid Buses - Double Decker,3,NOx,0.0,2030,Northern Ireland
Hybrid Buses - Double Decker,3,PM,0.0,2030,Northern Ireland
Hybrid Buses - Double Decker,4,NOx,0.0,2030,Northern Ireland
Hybrid Buses - Double Decker,4,PM,0.0,2030,Northern Ireland
Hybrid Buses - Double Decker,5,NOx,0.7648127614882053,2030,Northern Ireland
Hybrid Buses - Double Decker,5,PM,0.7648127614882053,2030,Northern Ireland
Hybrid Buses - Double Decker,6,NOx,0.23518723851179454,2030,Northern Ireland
Hybrid Buses - Double Decker,6,PM,0.23518723851179454,2030,Northern Ireland
LPG LGV,0,NOx,0.0,2030,Northern Ireland
LPG LGV,0,PM,0.0,2030,Northern Ireland
LPG LGV,1,NOx,0.0,2030,Northern Ireland
LPG LGV,1,PM,0.0,2030,Northern Ireland
LPG LGV,2,NOx,0.0,2030,Northern Ireland
LPG LGV,2,PM,0.0,2030,Northern Ireland
LPG LGV,3,NOx,0.0,2030,Northern Ireland
LPG LGV,3,PM,0.0,2030,Northern Ireland
LPG LGV,4,NOx,0.00021830256765883137,2030,Northern Ireland
LPG LGV,4,PM,0.00021830256765883137,2030,Northern Ireland
LPG LGV,5,NOx,0.0031802499288026776,2030,Northern Ireland
LPG LGV,5,PM,0.0031802499288026776,2030,Northern Ireland
LPG LGV,6,NOx,0.9966014475035385,2030,Northern Ireland
LPG LGV,6,PM,0.9966014475035385,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,0,NOx,0.0,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,0,PM,0.0,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,1,NOx,0.0,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,1,PM,0.0,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2,NOx,0.0,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2,PM,0.0,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,3,NOx,0.05237843720013833,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,3,PM,0.05237843720013833,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,4,NOx,0.1145632373798494,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,4,PM,0.1145632373798494,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,5,NOx,0.8330583254200122,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,5,PM,0.8330583254200122,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,6,NOx,0.0,2030,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,6,PM,0.0,2030,Northern Ireland
LPG Car,0,NOx,0.0,2030,Northern Ireland
LPG Car,0,PM,0.0,2030,Northern Ireland
LPG Car,1,NOx,0.0,2030,Northern Ireland
LPG Car,1,PM,0.0,2030,Northern Ireland
LPG Car,2,NOx,0.0,2030,Northern Ireland
LPG Car,2,PM,0.0,2030,Northern Ireland
LPG Car,3,NOx,0.0,2030,Northern Ireland
LPG Car,3,PM,0.0,2030,Northern Ireland
LPG Car,4,NOx,0.00033393068709033105,2030,Northern Ireland
LPG Car,4,PM,0.00033393068709033105,2030,Northern Ireland
LPG Car,5,NOx,0.012806584882795794,2030,Northern Ireland
LPG Car,5,PM,0.012806584882795794,2030,Northern Ireland
LPG Car,6,NOx,0.9868594844301138,2030,Northern Ireland
LPG Car,6,PM,0.9868594844301138,2030,Northern Ireland
Hybrid Buses - Single Decker,0,NOx,0.0,2030,Northern Ireland
Hybrid Buses - Single Decker,0,PM,0.0,2030,Northern Ireland
Hybrid Buses - Single Decker,1,NOx,0.0,2030,Northern Ireland
Hybrid Buses - Single Decker,1,PM,0.0,2030,Northern Ireland
Hybrid Buses - Single Decker,2,NOx,0.0,2030,Northern Ireland
Hybrid Buses - Single Decker,2,PM,0.0,2030,Northern Ireland
Hybrid Buses - Single Decker,3,NOx,0.0,2030,Northern Ireland
Hybrid Buses - Single Decker,3,PM,0.0,2030,Northern Ireland
Hybrid Buses - Single Decker,4,NOx,0.0,2030,Northern Ireland
Hybrid Buses - Single Decker,4,PM,0.0,2030,Northern Ireland
Hybrid Buses - Single Decker,5,NOx,0.7648127614882053,2030,Northern Ireland
Hybrid Buses - Single Decker,5,PM,0.7648127614882053,2030,Northern Ireland
Hybrid Buses - Single Decker,6,NOx,0.23518723851179454,2030,Northern Ireland
Hybrid Buses - Single Decker,6,PM,0.23518723851179454,2030,Northern Ireland
Biodiesel Buses,0,NOx,0.0,2030,Northern Ireland
Biodiesel Buses,0,PM,0.0,2030,Northern Ireland
Biodiesel Buses,1,NOx,0.0,2030,Northern Ireland
Biodiesel Buses,1,PM,0.0,2030,Northern Ireland
Biodiesel Buses,2,NOx,0.0,2030,Northern Ireland
Biodiesel Buses,2,PM,0.0,2030,Northern Ireland
Biodiesel Buses,3,NOx,0.0,2030,Northern Ireland
Biodiesel Buses,3,PM,0.0,2030,Northern Ireland
Biodiesel Buses,4,NOx,0.0,2030,Northern Ireland
Biodiesel Buses,4,PM,0.0,2030,Northern Ireland
Biodiesel Buses,5,NOx,0.017185567791067426,2030,Northern Ireland
Biodiesel Buses,5,PM,0.017185567791067426,2030,Northern Ireland
Biodiesel Buses,6,NOx,0.9828144322089326,2030,Northern Ireland
Biodiesel Buses,6,PM,0.9828144322089326,2030,Northern Ireland
Motorcycle - 0-50cc,0,NOx,0.0,2030,Northern Ireland
Motorcycle - 0-50cc,0,PM,0.0,2030,Northern Ireland
Motorcycle - 0-50cc,1,NOx,0.0,2030,Northern Ireland
Motorcycle - 0-50cc,1,PM,0.0,2030,Northern Ireland
Motorcycle - 0-50cc,2,NOx,0.0,2030,Northern Ireland
Motorcycle - 0-50cc,2,PM,0.0,2030,Northern Ireland
Motorcycle - 0-50cc,3,NOx,0.0522016773474311,2030,Northern Ireland
Motorcycle - 0-50cc,3,PM,0.0522016773474311,2030,Northern Ireland
Motorcycle - 0-50cc,4,NOx,0.06275286971518794,2030,Northern Ireland
Motorcycle - 0-50cc,4,PM,0.06275286971518794,2030,Northern Ireland
Motorcycle - 0-50cc,5,NOx,0.885045452937381,2030,Northern Ireland
Motorcycle - 0-50cc,5,PM,0.885045452937381,2030,Northern Ireland
Motorcycle - 0-50cc,6,NOx,0.0,2030,Northern Ireland
Motorcycle - 0-50cc,6,PM,0.0,2030,Northern Ireland
B100 Rigid HGV,0,NOx,0.0,2030,Northern Ireland
B100 Rigid HGV,0,PM,0.0,2030,Northern Ireland
B100 Rigid HGV,1,NOx,0.0,2030,Northern Ireland
