year,area,euro,version,speed,vehicle,type,NOx (g/km/s/veh),PM10 (g/km/s/veh),PM2.5 (g/km/s/veh)
2016,Scotland,1,7.4,50,Diesel Car,Motorway (not London),0.000159092523973,1.56089372467e-05,1.33644425659e-05
2016,Scotland,1,7.4,50,E85 Bioethanol Cars,Motorway (not London),0.000211161852349,4.49569142802e-06,2.80685890175e-06
2016,Scotland,1,7.4,50,E85 Bioethanol LGV,Motorway (not London),0.000288376264507,5.63927460462e-06,3.5439122712e-06
2016,Scotland,1,7.4,50,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,1,7.4,50,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,1,7.4,50,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,1,7.4,50,Full Hybrid Diesel Cars,Motorway (not London),0.000149111278006,1.0901454516e-05,8.89233433554e-06
2016,Scotland,1,7.4,50,Full Hybrid Petrol Cars,Motorway (not London),0.000278997904388,4.60221190224e-06,2.90805360237e-06
2016,Scotland,1,7.4,50,Full Hybrid Petrol LGV,Motorway (not London),6.53417146168e-06,5.42490988664e-06,3.34026572091e-06
2016,Scotland,1,7.4,50,Hybrid Bus,Motorway (not London),0.000494284555316,2.54755923379e-05,1.73176977114e-05
2016,Scotland,1,7.4,50,LGV,Motorway (not London),0.00028397332062,1.78825084731e-05,1.51749836732e-05
2016,Scotland,1,7.4,50,LPG Cars,Motorway (not London),8.80555526237e-05,4.60221190224e-06,2.90805360237e-06
2016,Scotland,1,7.4,50,LPG LGV,Motorway (not London),0.000150934400153,5.74579553358e-06,3.64510697182e-06
2016,Scotland,1,7.4,50,Motorcycle,Motorway (not London),4.47236816399e-05,5.02181865158e-06,4.15230806539e-06
2016,Scotland,1,7.4,50,Petrol Car,Motorway (not London),0.000211161852349,4.60221190224e-06,2.90805360237e-06
2016,Scotland,1,7.4,50,Plug-In Hybrid Petrol Cars,Motorway (not London),5.57995808776e-05,4.12286863138e-06,2.4526773359e-06
2016,Scotland,1,7.4,50,Plug-In Hybrid Petrol LGV,Motorway (not London),0.000116511451779,5.23562493981e-06,3.16044520332e-06
2016,Scotland,1,7.4,50,Rigid HGV,Motorway (not London),0.00170312332921,7.65774311731e-05,6.61500380374e-05
2016,Scotland,1,7.4,60,Artic HGV,Motorway (not London),0.00251855025999,0.000108645806904,9.55008435994e-05
2016,Scotland,1,7.4,60,B100 Artic HGV,Motorway (not London),0.00293817953207,2.60994092969e-05,1.70817693288e-05
2016,Scotland,1,7.4,60,B100 Bus,Motorway (not London),0.00192555377726,2.10356392927e-05,1.30997423184e-05
2016,Scotland,1,7.4,60,B100 Coach,Motorway (not London),0.00224899942987,2.76054015558e-05,1.93410160136e-05
2016,Scotland,1,7.4,60,B100 Rigid HGV,Motorway (not London),0.00191855488811,1.98071065824e-05,1.22182236737e-05
2016,Scotland,1,7.4,60,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,1,7.4,60,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,1,7.4,60,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,60,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,60,Bus and Coach,Motorway (not London),0.00204454502091,8.87771384441e-05,7.74541695137e-05
2016,Scotland,1,7.4,60,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,60,Diesel Car,Motorway (not London),0.00015605808585,1.59435530804e-05,1.36823264256e-05
2016,Scotland,1,7.4,60,E85 Bioethanol Cars,Motorway (not London),0.000216197324335,4.31308444604e-06,2.63338210971e-06
2016,Scotland,1,7.4,60,E85 Bioethanol LGV,Motorway (not London),0.000289518007776,5.45666762264e-06,3.37043547916e-06
2016,Scotland,1,7.4,60,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,1,7.4,60,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,1,7.4,60,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,1,7.4,60,Full Hybrid Diesel Cars,Motorway (not London),0.000138907809742,1.05025264929e-05,8.51335153129e-06
2016,Scotland,1,7.4,60,Full Hybrid Petrol Cars,Motorway (not London),0.000421944918344,4.37395328845e-06,2.69120778285e-06
2016,Scotland,1,7.4,60,Full Hybrid Petrol LGV,Motorway (not London),7.8387947724e-06,5.35147000846e-06,3.27049792759e-06
2016,Scotland,1,7.4,60,Hybrid Bus,Motorway (not London),0.000500392750837,2.494016735e-05,1.68090427906e-05
2016,Scotland,1,7.4,60,LGV,Motorway (not London),0.00027027935721,1.8021572032e-05,1.53070941451e-05
2016,Scotland,1,7.4,60,LPG Cars,Motorway (not London),8.11111094663e-05,4.37395328845e-06,2.69120778285e-06
2016,Scotland,1,7.4,60,LPG LGV,Motorway (not London),0.000115474438644,5.51753646505e-06,3.42826115229e-06
2016,Scotland,1,7.4,60,Motorcycle,Motorway (not London),5.43513597222e-05,5.02181865158e-06,4.15230806539e-06
2016,Scotland,1,7.4,60,Petrol Car,Motorway (not London),0.000216197324335,4.37395328845e-06,2.69120778285e-06
2016,Scotland,1,7.4,60,Plug-In Hybrid Petrol Cars,Motorway (not London),0.000301389227388,4.22178072768e-06,2.54664382737e-06
2016,Scotland,1,7.4,60,Plug-In Hybrid Petrol LGV,Motorway (not London),0.000419149670051,5.34643731953e-06,3.26571671394e-06
2016,Scotland,1,7.4,60,Rigid HGV,Motorway (not London),0.00162555451971,7.08122897777e-05,6.06731482549e-05
2016,Scotland,1,7.4,70,Artic HGV,Motorway (not London),0.00234406418167,0.000106852276076,9.37969962251e-05
2016,Scotland,1,7.4,70,B100 Artic HGV,Motorway (not London),0.00273376028053,2.60007655015e-05,1.69880586327e-05
2016,Scotland,1,7.4,70,B100 Bus,Motorway (not London),0.00181019224692,2.08914552786e-05,1.29627669594e-05
2016,Scotland,1,7.4,70,B100 Coach,Motorway (not London),0.00212090928108,2.66958704742e-05,1.84769614862e-05
2016,Scotland,1,7.4,70,B100 Rigid HGV,Motorway (not London),0.00185578421224,1.96065284399e-05,1.20276763482e-05
2016,Scotland,1,7.4,70,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,1,7.4,70,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,1,7.4,70,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,70,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,70,Bus and Coach,Motorway (not London),0.00192809931468,8.11132922536e-05,7.01735116309e-05
2016,Scotland,1,7.4,70,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,70,Diesel Car,Motorway (not London),0.000158295239089,1.72476902662e-05,1.49212582983e-05
2016,Scotland,1,7.4,70,E85 Bioethanol Cars,Motorway (not London),0.000232870239415,4.31308444604e-06,2.63338210971e-06
2016,Scotland,1,7.4,70,E85 Bioethanol LGV,Motorway (not London),0.000300877116388,5.45666762264e-06,3.37043547916e-06
2016,Scotland,1,7.4,70,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,1,7.4,70,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,1,7.4,70,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,1,7.4,70,Full Hybrid Diesel Cars,Motorway (not London),0.000133727662615,1.02813528429e-05,8.3032373368e-06
2016,Scotland,1,7.4,70,Full Hybrid Petrol Cars,Motorway (not London),0.00045727766701,4.37395328845e-06,2.69120778285e-06
2016,Scotland,1,7.4,70,Full Hybrid Petrol LGV,Motorway (not London),7.49118498788e-06,5.35147000846e-06,3.27049792759e-06
2016,Scotland,1,7.4,70,Hybrid Bus,Motorway (not London),0.000441039883299,2.49002441706e-05,1.67711168615e-05
2016,Scotland,1,7.4,70,LGV,Motorway (not London),0.000269557116553,1.99780606636e-05,1.71657593455e-05
2016,Scotland,1,7.4,70,LPG Cars,Motorway (not London),8.11111094663e-05,4.37395328845e-06,2.69120778285e-06
2016,Scotland,1,7.4,70,LPG LGV,Motorway (not London),0.000115139446279,5.51753646505e-06,3.42826115229e-06
2016,Scotland,1,7.4,70,Motorcycle,Motorway (not London),6.78514552419e-05,5.02181865158e-06,4.15230806539e-06
2016,Scotland,1,7.4,70,Petrol Car,Motorway (not London),0.000232870239415,4.37395328845e-06,2.69120778285e-06
2016,Scotland,1,7.4,70,Plug-In Hybrid Petrol Cars,Motorway (not London),0.000326626905007,4.22178072768e-06,2.54664382737e-06
2016,Scotland,1,7.4,70,Plug-In Hybrid Petrol LGV,Motorway (not London),0.000446366175311,5.37133792022e-06,3.28937221639e-06
2016,Scotland,1,7.4,70,Rigid HGV,Motorway (not London),0.0015832829522,6.71654415783e-05,5.72086428292e-05
2016,Scotland,1,7.4,80,Artic HGV,Motorway (not London),0.00220457254909,0.000102060919744,8.92452007974e-05
2016,Scotland,1,7.4,80,B100 Artic HGV,Motorway (not London),0.00257237465121,2.57372412307e-05,1.67377093021e-05
2016,Scotland,1,7.4,80,B100 Bus,Motorway (not London),0.00171810516622,2.08084456972e-05,1.28839074023e-05
2016,Scotland,1,7.4,80,B100 Coach,Motorway (not London),0.00203618733212,2.60645065282e-05,1.78771661012e-05
2016,Scotland,1,7.4,80,B100 Rigid HGV,Motorway (not London),0.00182241748553,1.94844033103e-05,1.19116557471e-05
2016,Scotland,1,7.4,80,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,1,7.4,80,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,1,7.4,80,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,80,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,80,Bus and Coach,Motorway (not London),0.00185107940342,7.52125852159e-05,6.45678373985e-05
2016,Scotland,1,7.4,80,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,80,Diesel Car,Motorway (not London),0.000164557539392,1.95213542611e-05,1.70812381839e-05
2016,Scotland,1,7.4,80,E85 Bioethanol Cars,Motorway (not London),0.000259600812569,4.31308444604e-06,2.63338210971e-06
2016,Scotland,1,7.4,80,E85 Bioethanol LGV,Motorway (not London),0.000320217804983,5.45666762264e-06,3.37043547916e-06
2016,Scotland,1,7.4,80,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,1,7.4,80,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,1,7.4,80,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,1,7.4,80,Full Hybrid Diesel Cars,Motorway (not London),0.000133586145239,1.02379353848e-05,8.26199084258e-06
2016,Scotland,1,7.4,80,Full Hybrid Petrol Cars,Motorway (not London),0.000496595341247,4.37395328845e-06,2.69120778285e-06
2016,Scotland,1,7.4,80,Full Hybrid Petrol LGV,Motorway (not London),7.6952692325e-06,5.35147000846e-06,3.27049792759e-06
2016,Scotland,1,7.4,80,Hybrid Bus,Motorway (not London),0.000435059482697,2.55073027802e-05,1.73478219949e-05
2016,Scotland,1,7.4,80,LGV,Motorway (not London),0.000281659100438,2.37445146922e-05,2.07438897633e-05
2016,Scotland,1,7.4,80,LPG Cars,Motorway (not London),8.11111094663e-05,4.37395328845e-06,2.69120778285e-06
2016,Scotland,1,7.4,80,LPG LGV,Motorway (not London),0.000120186625281,5.51753646505e-06,3.42826115229e-06
2016,Scotland,1,7.4,80,Motorcycle,Motorway (not London),8.47976480145e-05,5.02181865158e-06,4.15230806539e-06
2016,Scotland,1,7.4,80,Petrol Car,Motorway (not London),0.000259600812569,4.37395328845e-06,2.69120778285e-06
2016,Scotland,1,7.4,80,Plug-In Hybrid Petrol Cars,Motorway (not London),0.000354710937245,4.22178072768e-06,2.54664382737e-06
2016,Scotland,1,7.4,80,Plug-In Hybrid Petrol LGV,Motorway (not London),0.000474054599181,5.40102246305e-06,3.31757269123e-06
2016,Scotland,1,7.4,80,Rigid HGV,Motorway (not London),0.00156494986732,6.49449575576e-05,5.50991826458e-05
2016,Scotland,1,7.4,90,Artic HGV,Motorway (not London),0.0021332942415,9.50662069954e-05,8.26002287795e-05
2016,Scotland,1,7.4,90,B100 Artic HGV,Motorway (not London),0.002490733983,2.53525322478e-05,1.63722361322e-05
2016,Scotland,1,7.4,90,B100 Bus,Motorway (not London),0.00167097325902,2.07776192838e-05,1.28546234919e-05
2016,Scotland,1,7.4,90,B100 Coach,Motorway (not London),0.00198176107369,2.55033683061e-05,1.73440857907e-05
2016,Scotland,1,7.4,90,B100 Rigid HGV,Motorway (not London),0.00181335909292,1.94402582565e-05,1.18697189464e-05
2016,Scotland,1,7.4,90,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,1,7.4,90,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,1,7.4,90,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,90,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,90,Bus and Coach,Motorway (not London),0.001801601029,7.05187703716e-05,6.01087194809e-05
2016,Scotland,1,7.4,90,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,90,Diesel Car,Motorway (not London),0.000174217086169,2.2764541427e-05,2.01622660825e-05
2016,Scotland,1,7.4,90,E85 Bioethanol Cars,Motorway (not London),0.000295158970403,4.32102388004e-06,2.64092477664e-06
2016,Scotland,1,7.4,90,E85 Bioethanol LGV,Motorway (not London),0.000345936481608,5.46460705664e-06,3.37797791872e-06
2016,Scotland,1,7.4,90,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,1,7.4,90,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,1,7.4,90,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,1,7.4,90,Full Hybrid Diesel Cars,Motorway (not London),0.000138910341775,1.03722741187e-05,8.38961204863e-06
2016,Scotland,1,7.4,90,Full Hybrid Petrol Cars,Motorway (not London),0.000694154470693,4.38387769464e-06,2.7006358323e-06
2016,Scotland,1,7.4,90,Full Hybrid Petrol LGV,Motorway (not London),1.05265380625e-05,5.41002327736e-06,3.32612353304e-06
2016,Scotland,1,7.4,90,Hybrid Bus,Motorway (not London),0.000455785368104,2.62096600636e-05,1.80150618689e-05
2016,Scotland,1,7.4,90,LGV,Motorway (not London),0.000306495319819,2.93212560791e-05,2.60417946265e-05
2016,Scotland,1,7.4,90,LPG Cars,Motorway (not London),9.0555557108e-05,4.38387769464e-06,2.7006358323e-06
2016,Scotland,1,7.4,90,LPG LGV,Motorway (not London),0.000127666615299,5.52746087124e-06,3.43768920175e-06
2016,Scotland,1,7.4,90,Motorcycle,Motorway (not London),0.000104774095234,5.02181865158e-06,4.15230806539e-06
2016,Scotland,1,7.4,90,Petrol Car,Motorway (not London),0.000295158970403,4.38387769464e-06,2.7006358323e-06
2016,Scotland,1,7.4,90,Plug-In Hybrid Petrol Cars,Motorway (not London),0.000694154470693,4.35245055996e-06,2.67078030447e-06
2016,Scotland,1,7.4,90,Plug-In Hybrid Petrol LGV,Motorway (not London),0.000850632844958,5.61682190892e-06,3.52258189196e-06
2016,Scotland,1,7.4,90,Rigid HGV,Motorway (not London),0.00156272097956,6.41423248453e-05,5.43366841157e-05
2016,Scotland,1,7.4,100,Artic HGV,Motorway (not London),0.0021332942415,9.50662069954e-05,8.26002287795e-05
2016,Scotland,1,7.4,100,B100 Artic HGV,Motorway (not London),0.002490733983,2.53525322478e-05,1.63722361322e-05
2016,Scotland,1,7.4,100,B100 Bus,Motorway (not London),0.00167097325902,2.07776192838e-05,1.28546234919e-05
2016,Scotland,1,7.4,100,B100 Coach,Motorway (not London),0.00194974231999,2.50951652561e-05,1.69562899828e-05
2016,Scotland,1,7.4,100,B100 Rigid HGV,Motorway (not London),0.00181335909292,1.94402582565e-05,1.18697189464e-05
2016,Scotland,1,7.4,100,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,1,7.4,100,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,1,7.4,100,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,100,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,100,Bus and Coach,Motorway (not London),0.00177249300759,6.66897612973e-05,5.64711590414e-05
2016,Scotland,1,7.4,100,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,100,Diesel Car,Motorway (not London),0.000187000347069,2.6977253583e-05,2.41643429035e-05
2016,Scotland,1,7.4,100,E85 Bioethanol Cars,Motorway (not London),0.000339544727467,4.32102388004e-06,2.64092477664e-06
2016,Scotland,1,7.4,100,E85 Bioethanol LGV,Motorway (not London),0.00037803320447,5.46460705664e-06,3.37797791872e-06
2016,Scotland,1,7.4,100,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,1,7.4,100,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,1,7.4,100,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,1,7.4,100,Full Hybrid Diesel Cars,Motorway (not London),0.000150619103806,1.06843681351e-05,8.68610186444e-06
2016,Scotland,1,7.4,100,Full Hybrid Petrol Cars,Motorway (not London),0.000754952663556,4.38387769464e-06,2.7006358323e-06
2016,Scotland,1,7.4,100,Full Hybrid Petrol LGV,Motorway (not London),1.15293833005e-05,5.41002327736e-06,3.32612353304e-06
2016,Scotland,1,7.4,100,Hybrid Bus,Motorway (not London),0.000455785368104,2.62096600636e-05,1.80150618689e-05
2016,Scotland,1,7.4,100,LGV,Motorway (not London),0.000344049476553,3.67076354451e-05,3.30588554789e-05
2016,Scotland,1,7.4,100,LPG Cars,Motorway (not London),9.0555557108e-05,4.38387769464e-06,2.7006358323e-06
2016,Scotland,1,7.4,100,LPG LGV,Motorway (not London),0.00014301284682,5.52746087124e-06,3.43768920175e-06
2016,Scotland,1,7.4,100,Motorcycle,Motorway (not London),0.000127259161673,5.02181865158e-06,4.15230806539e-06
2016,Scotland,1,7.4,100,Petrol Car,Motorway (not London),0.000339544727467,4.38387769464e-06,2.7006358323e-06
2016,Scotland,1,7.4,100,Plug-In Hybrid Petrol Cars,Motorway (not London),0.000754952663556,4.35245055996e-06,2.67078030447e-06
2016,Scotland,1,7.4,100,Plug-In Hybrid Petrol LGV,Motorway (not London),0.000897733261809,5.69998655919e-06,3.60158855983e-06
2016,Scotland,1,7.4,100,Rigid HGV,Motorway (not London),0.00156272097956,6.41423248453e-05,5.43366841157e-05
2016,Scotland,1,7.4,110,Artic HGV,Motorway (not London),0.0021332942415,9.50662069954e-05,8.26002287795e-05
2016,Scotland,1,7.4,110,B100 Artic HGV,Motorway (not London),0.002490733983,2.53525322478e-05,1.63722361322e-05
2016,Scotland,1,7.4,110,B100 Bus,Motorway (not London),0.00167097325902,2.07776192838e-05,1.28546234919e-05
2016,Scotland,1,7.4,110,B100 Coach,Motorway (not London),0.00194049323909,2.5001792892e-05,1.68675887835e-05
2016,Scotland,1,7.4,110,B100 Rigid HGV,Motorway (not London),0.00181335909292,1.94402582565e-05,1.18697189464e-05
2016,Scotland,1,7.4,110,Battery EV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,1,7.4,110,Battery EV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,1,7.4,110,Biogas Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,110,Biomethane Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,110,Bus and Coach,Motorway (not London),0.00176408479456,6.50268484605e-05,5.48913885723e-05
2016,Scotland,1,7.4,110,CNG Bus,Motorway (not London),0.00069444446126,1.93561409105e-05,1.15042184916e-05
2016,Scotland,1,7.4,110,Diesel Car,Motorway (not London),0.000202867362532,3.21594889101e-05,2.90874668281e-05
2016,Scotland,1,7.4,110,E85 Bioethanol Cars,Motorway (not London),0.000392758083763,4.32102388004e-06,2.64092477664e-06
2016,Scotland,1,7.4,110,E85 Bioethanol LGV,Motorway (not London),0.000416507915361,5.46460705664e-06,3.37797791872e-06
2016,Scotland,1,7.4,110,FCEV Bus,Motorway (not London),0.0,1.79672515515e-05,1.018477451e-05
2016,Scotland,1,7.4,110,FCEV Cars,Motorway (not London),0.0,4.0696081669e-06,2.40208009927e-06
2016,Scotland,1,7.4,110,FCEV LGV,Motorway (not London),0.0,5.21319179825e-06,3.13913324135e-06
2016,Scotland,1,7.4,110,Full Hybrid Diesel Cars,Motorway (not London),0.000170342624187,1.1174217434e-05,9.15145938052e-06
